 251 	Q0	FSP950927-015	72	6.214199066162109	jonas
 251 	Q0	FSP951003-040	73	6.214198112487793	jonas
 251 	Q0	FSP950412-008	74	6.211699962615967	jonas
 251 	Q0	FSP950615-009	75	6.188899993896484	jonas
 251 	Q0	FSP950927-091	76	6.144499778747559	jonas
 251 	Q0	FSP950213-011	77	6.112299919128418	jonas
 251 	Q0	FSP950120-086	78	6.090199947357178	jonas
 251 	Q0	FSP950331-029	79	5.992300033569336	jonas
 251 	Q0	FSP950418-014	80	5.9922990798950195	jonas
 251 	Q0	FSP951109-088	81	5.992298126220703	jonas
 251 	Q0	FSP951227-039	82	5.986100196838379	jonas
 251 	Q0	FSP950927-101	83	5.966300010681152	jonas
 251 	Q0	FSP950515-009	84	5.950799942016602	jonas
 251 	Q0	FSP950402-014	85	5.92549991607666	jonas
 251 	Q0	FSP950120-015	86	5.8292999267578125	jonas
 251 	Q0	FSP950820-029	87	5.795899868011475	jonas
 251 	Q0	FSP950420-039	88	5.786399841308594	jonas
 251 	Q0	FSP950908-011	89	5.786398887634277	jonas
 251 	Q0	FSP951003-073	90	5.786397933959961	jonas
 251 	Q0	FSP950620-026	91	5.77810001373291	jonas
 251 	Q0	FSP950320-062	92	5.752999782562256	jonas
 251 	Q0	FSP950830-011	93	5.752200126647949	jonas
 251 	Q0	FSP950216-100	94	5.734600067138672	jonas
 251 	Q0	FSP950330-059	95	5.7210001945495605	jonas
 251 	Q0	FSP950524-011	96	5.720999240875244	jonas
 251 	Q0	FSP950527-038	97	5.698400020599365	jonas
 251 	Q0	FSP950624-026	98	5.698399066925049	jonas
 251 	Q0	FSP951003-023	99	5.684999942779541	jonas
 252 	Q0	FSP950413-105	0	11.594900131225586	jonas
 252 	Q0	FSP950724-049	1	11.316100120544434	jonas
 252 	Q0	FSP950223-035	2	9.356100082397461	jonas
 252 	Q0	FSP950412-018	3	9.189299583435059	jonas
 252 	Q0	FSP950506-008	4	9.155099868774414	jonas
 252 	Q0	FSP950213-019	5	8.989899635314941	jonas
 252 	Q0	FSP950506-009	6	8.75979995727539	jonas
 252 	Q0	FSP951003-045	7	8.7253999710083	jonas
 252 	Q0	FSP950219-010	8	8.704299926757812	jonas
 252 	Q0	FSP950205-043	9	8.643199920654297	jonas
 252 	Q0	FSP950105-021	10	8.625100135803223	jonas
 252 	Q0	FSP950321-012	11	8.621399879455566	jonas
 252 	Q0	FSP950105-040	12	8.608699798583984	jonas
 252 	Q0	FSP950128-022	13	8.605999946594238	jonas
 252 	Q0	FSP950808-040	14	8.574399948120117	jonas
 252 	Q0	FSP950128-039	15	8.48490047454834	jonas
 252 	Q0	FSP950112-008	16	8.467900276184082	jonas
 252 	Q0	FSP950201-018	17	8.46030044555664	jonas
 252 	Q0	FSP950907-036	18	8.458900451660156	jonas
 252 	Q0	FSP950213-008	19	8.30090045928955	jonas
 252 	Q0	FSP950325-053	20	8.278800010681152	jonas
 252 	Q0	FSP951005-009	21	8.255000114440918	jonas
 252 	Q0	FSP951207-021	22	8.204400062561035	jonas
 252 	Q0	FSP951017-011	23	8.169899940490723	jonas
 252 	Q0	FSP950420-017	24	8.158499717712402	jonas
 252 	Q0	FSP950303-036	25	7.965099811553955	jonas
 252 	Q0	FSP951130-046	26	7.910399913787842	jonas
 252 	Q0	FSP951003-073	27	7.888899803161621	jonas
 252 	Q0	FSP950401-026	28	7.879700183868408	jonas
 252 	Q0	FSP950317-015	29	7.84089994430542	jonas
 252 	Q0	FSP950210-020	30	7.839600086212158	jonas
 252 	Q0	FSP950801-008	31	7.829100131988525	jonas
 252 	Q0	FSP951007-033	32	7.811200141906738	jonas
 252 	Q0	FSP950327-018	33	7.807199954986572	jonas
 252 	Q0	FSP950405-045	34	7.7789998054504395	jonas
 252 	Q0	FSP950920-034	35	7.751299858093262	jonas
 252 	Q0	FSP950413-014	36	7.712699890136719	jonas
 252 	Q0	FSP951006-024	37	7.705699920654297	jonas
 252 	Q0	FSP951221-078	38	7.6921000480651855	jonas
 252 	Q0	FSP950611-022	39	7.676199913024902	jonas
 252 	Q0	FSP951019-005	40	7.616300106048584	jonas
 252 	Q0	FSP950515-011	41	7.586400032043457	jonas
 252 	Q0	FSP950824-041	42	7.537499904632568	jonas
 252 	Q0	FSP950327-142	43	7.533899784088135	jonas
 252 	Q0	FSP950125-022	44	7.518199920654297	jonas
 252 	Q0	FSP951007-025	45	7.500699996948242	jonas
 252 	Q0	FSP950329-026	46	7.488800048828125	jonas
 252 	Q0	FSP950327-016	47	7.454599857330322	jonas
 252 	Q0	FSP950118-023	48	7.454400062561035	jonas
 252 	Q0	FSP951003-023	49	7.451200008392334	jonas
 252 	Q0	FSP950625-066	50	7.447700023651123	jonas
 252 	Q0	FSP950327-017	51	7.405700206756592	jonas
 252 	Q0	FSP951011-016	52	7.405399799346924	jonas
 252 	Q0	FSP951219-011	53	7.38070011138916	jonas
 252 	Q0	FSP950915-044	54	7.363399982452393	jonas
 252 	Q0	FSP950125-013	55	7.357999801635742	jonas
 252 	Q0	FSP951121-036	56	7.3302998542785645	jonas
 252 	Q0	FSP950205-042	57	7.321400165557861	jonas
 252 	Q0	FSP950221-025	58	7.320300102233887	jonas
 252 	Q0	FSP951014-013	59	7.3094000816345215	jonas
 252 	Q0	FSP951104-024	60	7.30109977722168	jonas
 252 	Q0	FSP950214-012	61	7.298999786376953	jonas
 252 	Q0	FSP950323-006	62	7.297299861907959	jonas
 252 	Q0	FSP950521-025	63	7.282400131225586	jonas
 252 	Q0	FSP950825-030	64	7.258600234985352	jonas
 252 	Q0	FSP950710-012	65	7.241199970245361	jonas
 252 	Q0	FSP951117-027	66	7.23859977722168	jonas
 252 	Q0	FSP950721-009	67	7.233099937438965	jonas
 252 	Q0	FSP950604-008	68	7.217100143432617	jonas
 252 	Q0	FSP950825-027	69	7.177000045776367	jonas
 252 	Q0	FSP950323-105	70	7.174300193786621	jonas
 252 	Q0	FSP950403-010	71	7.171500205993652	jonas
 252 	Q0	FSP950522-015	72	7.168000221252441	jonas
 252 	Q0	FSP950611-029	73	7.1585001945495605	jonas
 252 	Q0	FSP950802-022	74	7.15310001373291	jonas
 252 	Q0	FSP951003-027	75	7.146399974822998	jonas
 252 	Q0	FSP950427-025	76	7.139100074768066	jonas
 252 	Q0	FSP950127-029	77	7.122499942779541	jonas
 252 	Q0	FSP950329-011	78	7.117000102996826	jonas
 252 	Q0	FSP950309-024	79	7.110000133514404	jonas
 252 	Q0	FSP950803-020	80	7.089799880981445	jonas
 252 	Q0	FSP950428-027	81	7.087299823760986	jonas
 252 	Q0	FSP950911-004	82	7.080699920654297	jonas
 252 	Q0	FSP951027-020	83	7.0742998123168945	jonas
 252 	Q0	FSP951011-037	84	7.067800045013428	jonas
 252 	Q0	FSP951114-056	85	7.066699981689453	jonas
 252 	Q0	FSP950611-017	86	7.06279993057251	jonas
 252 	Q0	FSP950215-025	87	7.0503997802734375	jonas
 252 	Q0	FSP951003-043	88	7.025199890136719	jonas
 252 	Q0	FSP950402-014	89	7.018899917602539	jonas
 252 	Q0	FSP950816-105	90	7.007900238037109	jonas
 252 	Q0	FSP950426-012	91	7.005499839782715	jonas
 252 	Q0	FSP950521-043	92	6.999599933624268	jonas
 252 	Q0	FSP950522-017	93	6.985799789428711	jonas
 252 	Q0	FSP950313-009	94	6.979300022125244	jonas
 252 	Q0	FSP950328-019	95	6.970799922943115	jonas
 252 	Q0	FSP950219-036	96	6.970399856567383	jonas
 252 	Q0	FSP950328-039	97	6.964200019836426	jonas
 252 	Q0	FSP950903-023	98	6.944799900054932	jonas
 252 	Q0	FSP950716-037	99	6.928599834442139	jonas
 253 	Q0	FSP950413-105	0	11.548100471496582	jonas
 253 	Q0	FSP950724-049	1	10.17770004272461	jonas
 253 	Q0	FSP950417-023	2	9.677399635314941	jonas
 253 	Q0	FSP950509-008	3	9.460100173950195	jonas
 253 	Q0	FSP951011-016	4	7.928199768066406	jonas
 253 	Q0	FSP951018-051	5	7.813899993896484	jonas
 253 	Q0	FSP951220-032	6	7.807799816131592	jonas
 253 	Q0	FSP950427-009	7	7.746200084686279	jonas
 253 	Q0	FSP950514-093	8	7.727499961853027	jonas
 253 	Q0	FSP951218-024	9	7.656799793243408	jonas
 253 	Q0	FSP951104-068	10	7.630000114440918	jonas
 253 	Q0	FSP950813-040	11	7.623499870300293	jonas
 253 	Q0	FSP950715-072	12	7.5278000831604	jonas
 253 	Q0	FSP950702-027	13	7.504000186920166	jonas
 253 	Q0	FSP950812-031	14	7.499899864196777	jonas
 253 	Q0	FSP950430-007	15	7.495500087738037	jonas
 253 	Q0	FSP951219-011	16	7.49399995803833	jonas
 253 	Q0	FSP950702-035	17	7.445099830627441	jonas
 253 	Q0	FSP950611-029	18	7.411099910736084	jonas
 253 	Q0	FSP950917-021	19	7.3881001472473145	jonas
 253 	Q0	FSP950913-019	20	7.242099761962891	jonas
 253 	Q0	FSP950526-066	21	7.216899871826172	jonas
 253 	Q0	FSP950107-062	22	7.209199905395508	jonas
 253 	Q0	FSP950508-071	23	7.169600009918213	jonas
 253 	Q0	FSP950311-012	24	7.1479997634887695	jonas
 253 	Q0	FSP950210-009	25	7.147500038146973	jonas
 253 	Q0	FSP951207-037	26	7.1082000732421875	jonas
 253 	Q0	FSP950203-016	27	7.105899810791016	jonas
 253 	Q0	FSP950624-069	28	7.077300071716309	jonas
 253 	Q0	FSP951110-031	29	6.975599765777588	jonas
 253 	Q0	FSP950112-031	30	6.9653000831604	jonas
 253 	Q0	FSP950831-043	31	6.880799770355225	jonas
 253 	Q0	FSP950224-035	32	6.8394999504089355	jonas
 253 	Q0	FSP950811-024	33	6.837600231170654	jonas
 253 	Q0	FSP950817-009	34	6.836299896240234	jonas
 253 	Q0	FSP950409-087	35	6.793600082397461	jonas
 253 	Q0	FSP950614-104	36	6.78879976272583	jonas
 253 	Q0	FSP950710-012	37	6.787399768829346	jonas
 253 	Q0	FSP950108-081	38	6.7795000076293945	jonas
 253 	Q0	FSP951207-034	39	6.768700122833252	jonas
 253 	Q0	FSP950811-042	40	6.738699913024902	jonas
 253 	Q0	FSP950306-048	41	6.70959997177124	jonas
 253 	Q0	FSP950901-005	42	6.695199966430664	jonas
 253 	Q0	FSP950615-010	43	6.644400119781494	jonas
 253 	Q0	FSP950412-078	44	6.6346001625061035	jonas
 253 	Q0	FSP950716-129	45	6.623700141906738	jonas
 253 	Q0	FSP950322-034	46	6.570499897003174	jonas
 253 	Q0	FSP950216-029	47	6.536200046539307	jonas
 253 	Q0	FSP951017-011	48	6.52869987487793	jonas
 253 	Q0	FSP950529-025	49	6.517300128936768	jonas
 253 	Q0	FSP951005-009	50	6.509799957275391	jonas
 253 	Q0	FSP950830-017	51	6.502999782562256	jonas
 253 	Q0	FSP951203-012	52	6.498799800872803	jonas
 253 	Q0	FSP951102-010	53	6.485400199890137	jonas
 253 	Q0	FSP951010-075	54	6.463600158691406	jonas
 253 	Q0	FSP951103-023	55	6.4359002113342285	jonas
 253 	Q0	FSP950811-026	56	6.423799991607666	jonas
 253 	Q0	FSP950822-003	57	6.413899898529053	jonas
 253 	Q0	FSP950328-021	58	6.402699947357178	jonas
 253 	Q0	FSP951127-010	59	6.386499881744385	jonas
 253 	Q0	FSP950811-041	60	6.381499767303467	jonas
 253 	Q0	FSP951207-050	61	6.348800182342529	jonas
 253 	Q0	FSP950616-007	62	6.343500137329102	jonas
 253 	Q0	FSP950402-036	63	6.3308000564575195	jonas
 253 	Q0	FSP951218-023	64	6.329999923706055	jonas
 253 	Q0	FSP950420-009	65	6.321700096130371	jonas
 253 	Q0	FSP950821-006	66	6.281400203704834	jonas
 253 	Q0	FSP950811-028	67	6.27839994430542	jonas
 253 	Q0	FSP950507-009	68	6.264800071716309	jonas
 253 	Q0	FSP950412-008	69	6.258900165557861	jonas
 253 	Q0	FSP950811-032	70	6.256700038909912	jonas
 253 	Q0	FSP950403-010	71	6.249100208282471	jonas
 253 	Q0	FSP950112-008	72	6.246699810028076	jonas
 253 	Q0	FSP950907-007	73	6.239799976348877	jonas
 253 	Q0	FSP951003-073	74	6.210700035095215	jonas
 253 	Q0	FSP951020-103	75	6.208799839019775	jonas
 253 	Q0	FSP950806-097	76	6.1875	jonas
 253 	Q0	FSP950811-038	77	6.183499813079834	jonas
 253 	Q0	FSP950820-007	78	6.178199768066406	jonas
 253 	Q0	FSP950611-004	79	6.160399913787842	jonas
 253 	Q0	FSP950802-025	80	6.13640022277832	jonas
 253 	Q0	FSP950207-009	81	6.113399982452393	jonas
 253 	Q0	FSP951116-019	82	6.094299793243408	jonas
 253 	Q0	FSP950421-012	83	6.076900005340576	jonas
 253 	Q0	FSP950831-014	84	6.071199893951416	jonas
 253 	Q0	FSP951120-011	85	6.03980016708374	jonas
 253 	Q0	FSP950218-012	86	6.00570011138916	jonas
 253 	Q0	FSP950630-028	87	6.004199981689453	jonas
 253 	Q0	FSP950430-093	88	5.996500015258789	jonas
 253 	Q0	FSP950820-029	89	5.965199947357178	jonas
 253 	Q0	FSP950411-069	90	5.933899879455566	jonas
 253 	Q0	FSP950710-073	91	5.922699928283691	jonas
 253 	Q0	FSP950806-034	92	5.922100067138672	jonas
 253 	Q0	FSP950830-011	93	5.916600227355957	jonas
 253 	Q0	FSP950927-079	94	5.916500091552734	jonas
 253 	Q0	FSP950930-030	95	5.905399799346924	jonas
 253 	Q0	FSP951001-010	96	5.900300025939941	jonas
 253 	Q0	FSP950205-040	97	5.895599842071533	jonas
 253 	Q0	FSP950210-033	98	5.887599945068359	jonas
 253 	Q0	FSP950517-054	99	5.88730001449585	jonas
 254 	Q0	FSP950413-105	0	11.601200103759766	jonas
 254 	Q0	FSP950724-049	1	10.277099609375	jonas
 254 	Q0	FSP950821-019	2	8.346400260925293	jonas
 254 	Q0	FSP951010-075	3	8.011300086975098	jonas
 254 	Q0	FSP950725-081	4	7.518599987030029	jonas
 254 	Q0	FSP950204-021	5	7.480999946594238	jonas
 254 	Q0	FSP950512-037	6	7.34060001373291	jonas
 254 	Q0	FSP950408-045	7	7.078400135040283	jonas
 254 	Q0	FSP950512-014	8	7.0258002281188965	jonas
 254 	Q0	FSP950722-034	9	6.963900089263916	jonas
 254 	Q0	FSP950722-042	10	6.9638991355896	jonas
 254 	Q0	FSP950403-003	11	6.877200126647949	jonas
 254 	Q0	FSP950816-024	12	6.768799781799316	jonas
 254 	Q0	FSP950721-009	13	6.729400157928467	jonas
 254 	Q0	FSP950303-036	14	6.697700023651123	jonas
 254 	Q0	FSP951120-067	15	6.642499923706055	jonas
 254 	Q0	FSP950319-081	16	6.554299831390381	jonas
 254 	Q0	FSP950107-062	17	6.52810001373291	jonas
 254 	Q0	FSP950602-010	18	6.473499774932861	jonas
 254 	Q0	FSP950408-032	19	6.462100028991699	jonas
 254 	Q0	FSP950719-028	20	6.440999984741211	jonas
 254 	Q0	FSP951003-073	21	6.362100124359131	jonas
 254 	Q0	FSP950701-012	22	6.356299877166748	jonas
 254 	Q0	FSP950527-049	23	6.300600051879883	jonas
 254 	Q0	FSP950918-022	24	6.282700061798096	jonas
 254 	Q0	FSP950910-109	25	6.2322998046875	jonas
 254 	Q0	FSP950118-071	26	6.183700084686279	jonas
 254 	Q0	FSP951018-115	27	6.117300033569336	jonas
 254 	Q0	FSP951121-010	28	6.1172990798950195	jonas
 254 	Q0	FSP950602-014	29	6.055500030517578	jonas
 254 	Q0	FSP950820-029	30	6.054800033569336	jonas
 254 	Q0	FSP950819-118	31	6.038000106811523	jonas
 254 	Q0	FSP950830-011	32	6.026700019836426	jonas
 254 	Q0	FSP950521-032	33	6.024799823760986	jonas
 254 	Q0	FSP950806-034	34	6.019899845123291	jonas
 254 	Q0	FSP951124-036	35	6.003399848937988	jonas
 254 	Q0	FSP950217-136	36	6.001100063323975	jonas
 254 	Q0	FSP950308-096	37	5.998700141906738	jonas
 254 	Q0	FSP951105-153	38	5.977700233459473	jonas
 254 	Q0	FSP950710-012	39	5.977200031280518	jonas
 254 	Q0	FSP950205-040	40	5.973700046539307	jonas
 254 	Q0	FSP950623-005	41	5.957200050354004	jonas
 254 	Q0	FSP950210-033	42	5.95419979095459	jonas
 254 	Q0	FSP950401-006	43	5.9405999183654785	jonas
 254 	Q0	FSP951003-023	44	5.936699867248535	jonas
 254 	Q0	FSP950208-096	45	5.9268999099731445	jonas
 254 	Q0	FSP950205-042	46	5.924900054931641	jonas
 254 	Q0	FSP950205-043	47	5.913899898529053	jonas
 254 	Q0	FSP950203-016	48	5.908999919891357	jonas
 254 	Q0	FSP950127-029	49	5.906400203704834	jonas
 254 	Q0	FSP950211-030	50	5.88670015335083	jonas
 254 	Q0	FSP950310-022	51	5.877600193023682	jonas
 254 	Q0	FSP950201-095	52	5.859799861907959	jonas
 254 	Q0	FSP951220-035	53	5.859798908233643	jonas
 254 	Q0	FSP950426-012	54	5.853799819946289	jonas
 254 	Q0	FSP950817-009	55	5.850100040435791	jonas
 254 	Q0	FSP950411-028	56	5.848199844360352	jonas
 254 	Q0	FSP950209-014	57	5.834199905395508	jonas
 254 	Q0	FSP950821-024	58	5.833499908447266	jonas
 254 	Q0	FSP950120-015	59	5.8292999267578125	jonas
 254 	Q0	FSP951003-043	60	5.826600074768066	jonas
 254 	Q0	FSP950315-086	61	5.813600063323975	jonas
 254 	Q0	FSP950821-018	62	5.813300132751465	jonas
 254 	Q0	FSP950724-011	63	5.813000202178955	jonas
 254 	Q0	FSP950523-019	64	5.8053998947143555	jonas
 254 	Q0	FSP950917-021	65	5.79640007019043	jonas
 254 	Q0	FSP950624-029	66	5.792300224304199	jonas
 254 	Q0	FSP950215-027	67	5.791999816894531	jonas
 254 	Q0	FSP950922-036	68	5.791998863220215	jonas
 254 	Q0	FSP950825-030	69	5.788899898529053	jonas
 254 	Q0	FSP950823-011	70	5.781400203704834	jonas
 254 	Q0	FSP950210-008	71	5.777299880981445	jonas
 254 	Q0	FSP950301-024	72	5.775199890136719	jonas
 254 	Q0	FSP950503-005	73	5.7733001708984375	jonas
 254 	Q0	FSP950522-017	74	5.758299827575684	jonas
 254 	Q0	FSP950617-040	75	5.758298873901367	jonas
 254 	Q0	FSP951219-011	76	5.758297920227051	jonas
 254 	Q0	FSP950628-014	77	5.756400108337402	jonas
 254 	Q0	FSP950220-016	78	5.754799842834473	jonas
 254 	Q0	FSP950210-009	79	5.7546000480651855	jonas
 254 	Q0	FSP950711-002	80	5.749499797821045	jonas
 254 	Q0	FSP950626-030	81	5.735199928283691	jonas
 254 	Q0	FSP950327-018	82	5.7332000732421875	jonas
 254 	Q0	FSP950129-018	83	5.732800006866455	jonas
 254 	Q0	FSP950210-002	84	5.732600212097168	jonas
 254 	Q0	FSP951220-032	85	5.727700233459473	jonas
 254 	Q0	FSP950315-113	86	5.725299835205078	jonas
 254 	Q0	FSP950426-013	87	5.716899871826172	jonas
 254 	Q0	FSP950205-046	88	5.713600158691406	jonas
 254 	Q0	FSP950401-026	89	5.713500022888184	jonas
 254 	Q0	FSP950812-031	90	5.713499069213867	jonas
 254 	Q0	FSP950915-023	91	5.709099769592285	jonas
 254 	Q0	FSP950117-075	92	5.708099842071533	jonas
 254 	Q0	FSP950905-021	93	5.707399845123291	jonas
 254 	Q0	FSP951023-026	94	5.705699920654297	jonas
 254 	Q0	FSP950819-042	95	5.705399990081787	jonas
 254 	Q0	FSP950819-053	96	5.705399036407471	jonas
 254 	Q0	FSP950223-042	97	5.678899765014648	jonas
 254 	Q0	FSP950521-025	98	5.675300121307373	jonas
 254 	Q0	FSP951207-087	99	5.667300224304199	jonas
 255 	Q0	FSP950413-105	0	11.551799774169922	jonas
 255 	Q0	FSP950724-049	1	10.178000450134277	jonas
 255 	Q0	FSP950519-038	2	8.780599594116211	jonas
 255 	Q0	FSP950630-028	3	8.045299530029297	jonas
 255 	Q0	FSP950509-008	4	7.85699987411499	jonas
 255 	Q0	FSP951201-091	5	7.539000034332275	jonas
 255 	Q0	FSP951203-012	6	7.452400207519531	jonas
 255 	Q0	FSP951129-136	7	7.286799907684326	jonas
 255 	Q0	FSP951116-099	8	7.20389986038208	jonas
 255 	Q0	FSP950516-100	9	7.081399917602539	jonas
 255 	Q0	FSP951106-099	10	6.522600173950195	jonas
 255 	Q0	FSP950405-147	11	6.270299911499023	jonas
 255 	Q0	FSP950404-103	12	6.249000072479248	jonas
 255 	Q0	FSP950427-008	13	6.224599838256836	jonas
 255 	Q0	FSP951231-280	14	6.201000213623047	jonas
 255 	Q0	FSP950917-021	15	5.93779993057251	jonas
 255 	Q0	FSP950806-034	16	5.9105000495910645	jonas
 255 	Q0	FSP950820-029	17	5.908199787139893	jonas
 255 	Q0	FSP950830-011	18	5.904200077056885	jonas
 255 	Q0	FSP950217-136	19	5.886499881744385	jonas
 255 	Q0	FSP950710-012	20	5.884200096130371	jonas
 255 	Q0	FSP950906-145	21	5.882400035858154	jonas
 255 	Q0	FSP950205-040	22	5.868599891662598	jonas
 255 	Q0	FSP950210-033	23	5.8643999099731445	jonas
 255 	Q0	FSP950203-016	24	5.837699890136719	jonas
 255 	Q0	FSP950120-015	25	5.8292999267578125	jonas
 255 	Q0	FSP950205-043	26	5.8196001052856445	jonas
 255 	Q0	FSP951003-023	27	5.804100036621094	jonas
 255 	Q0	FSP950630-012	28	5.80079984664917	jonas
 255 	Q0	FSP950211-030	29	5.795100212097168	jonas
 255 	Q0	FSP950205-042	30	5.792399883270264	jonas
 255 	Q0	FSP950127-029	31	5.776800155639648	jonas
 255 	Q0	FSP950426-012	32	5.77370023727417	jonas
 255 	Q0	FSP950411-028	33	5.771999835968018	jonas
 255 	Q0	FSP950210-009	34	5.764100074768066	jonas
 255 	Q0	FSP950622-011	35	5.758600234985352	jonas
 255 	Q0	FSP950215-027	36	5.7505998611450195	jonas
 255 	Q0	FSP950523-019	37	5.746099948883057	jonas
 255 	Q0	FSP950310-022	38	5.7403998374938965	jonas
 255 	Q0	FSP950825-030	39	5.729100227355957	jonas
 255 	Q0	FSP950728-041	40	5.726799964904785	jonas
 255 	Q0	FSP950817-009	41	5.724299907684326	jonas
 255 	Q0	FSP950327-018	42	5.72429895401001	jonas
 255 	Q0	FSP950724-011	43	5.721199989318848	jonas
 255 	Q0	FSP951003-043	44	5.718400001525879	jonas
 255 	Q0	FSP951007-033	45	5.717800140380859	jonas
 255 	Q0	FSP950301-024	46	5.716599941253662	jonas
 255 	Q0	FSP951002-057	47	5.7164998054504395	jonas
 255 	Q0	FSP950129-018	48	5.715000152587891	jonas
 255 	Q0	FSP950209-014	49	5.714399814605713	jonas
 255 	Q0	FSP950922-036	50	5.707900047302246	jonas
 255 	Q0	FSP950812-031	51	5.706699848175049	jonas
 255 	Q0	FSP951006-024	52	5.704500198364258	jonas
 255 	Q0	FSP950821-024	53	5.699999809265137	jonas
 255 	Q0	FSP951220-032	54	5.680500030517578	jonas
 255 	Q0	FSP950624-029	55	5.678800106048584	jonas
 255 	Q0	FSP950401-026	56	5.678799152374268	jonas
 255 	Q0	FSP950821-018	57	5.6786980628967285	jonas
 255 	Q0	FSP950628-014	58	5.674600124359131	jonas
 255 	Q0	FSP950521-025	59	5.666399955749512	jonas
 255 	Q0	FSP950521-043	60	5.652699947357178	jonas
 255 	Q0	FSP950210-008	61	5.650400161743164	jonas
 255 	Q0	FSP951219-011	62	5.64900016784668	jonas
 255 	Q0	FSP950817-045	63	5.639400005340576	jonas
 255 	Q0	FSP950728-018	64	5.636000156402588	jonas
